VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,File,Correct,participant,session,date,expName,psychopyVersion,OS,frameRate,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFile,Correct2,Type,StartTast.keys,StartTast.rt,MSTResp.keys,MSTResp.corr,MSTResp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Fireworks.wav,3,NEW,,,3,1,3.25625,0,87,87,87,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Bullfrog.wav,1,OLD,,,1,1,0.28948,0,88,88,88,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Siren_B.wav,2,SIMILAR,,,3,0,0.14162,0,89,89,89,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Crow_A.wav,2,SIMILAR,,,1,0,0.28985,0,90,90,90,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Goat_D.wav,3,NEW,,,3,1,0.24139,0,91,91,91,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/HairDryer_A.wav,1,OLD,,,3,0,0.01536,0,92,92,92,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Cuckoo_A.wav,1,OLD,,,1,1,0.58384,0,93,93,93,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Coin_D.wav,3,NEW,,,3,1,1.254065,0,94,94,94,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Howl.wav,3,NEW,,,3,1,1.135845,0,95,95,95,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Hammer_A.wav,1,OLD,,,2,0,0.39988,0,96,96,96,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,3,NEW,,,3,1,0.083625,0,97,97,97,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Doubled/Bubbles_A.wav,3,NEW,,,3,1,0.795345,0,98,98,98,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Footsteps_C.wav,2,SIMILAR,,,2,1,1.460895,0,99,99,99,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Growl_E.wav,3,NEW,,,3,1,0.08356,0,100,100,100,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Horse.wav,3,NEW,,,3,1,0.121565,0,101,101,101,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Piano_D.wav,1,OLD,,,2,0,0.23652,0,102,102,102,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Dog_F.wav,2,SIMILAR,,,2,1,0.306535,0,103,103,103,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Fireworks.wav,1,OLD,,,1,1,0.23394,0,104,104,104,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Printer.wav,3,NEW,,,3,1,0.482735,0,105,105,105,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Camera.wav,3,NEW,,,3,1,2.15569,0,106,106,106,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Clap_B.wav,3,NEW,,,2,0,1.611055,0,107,107,107,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/PaperRip.wav,3,NEW,,,3,1,1.58502,0,108,108,108,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Coin_E.wav,2,SIMILAR,,,2,1,0.56209,0,109,109,109,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Droplet_B.wav,3,NEW,,,3,1,0.4228,0,110,110,110,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Steam.wav,3,NEW,,,3,1,0.844835,0,111,111,111,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Helicopter_A.wav,1,OLD,,,1,1,0.084445,0,112,112,112,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,CarStart_F.wav,3,NEW,,,3,1,0.686045,0,113,113,113,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Howl.wav,1,OLD,,,1,1,0.117235,0,114,114,114,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Growl_F.wav,2,SIMILAR,,,3,0,0.26728,0,115,115,115,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Goat_C.wav,2,SIMILAR,,,2,1,0.283435,0,116,116,116,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Donkey.wav,3,NEW,,,3,1,0.02677,0,117,117,117,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/PaperRip.wav,1,OLD,,,2,0,0.347105,0,118,118,118,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Lures/Bubbles_B.wav,2,SIMILAR,,,2,1,0.207945,0,119,119,119,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Horse.wav,1,OLD,,,2,0,0.05026,0,120,120,120,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/Repeat/Printer.wav,1,OLD,,,1,1,0.234645,0,121,121,121,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Camera.wav,1,OLD,,,1,1,0.460215,0,122,122,122,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Initial/NoRepeat/Droplet_B.wav,1,OLD,,,2,0,0.42614,0,123,123,123,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Steam.wav,1,OLD,,,3,0,0.17813,0,124,124,124,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,CarStart_E.wav,2,SIMILAR,,,1,0,0.25585,0,125,125,125,1,,
,,,,,,,,,,,,,1,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Test/Foils/Donkey.wav,1,OLD,,,1,1,0.126155,0,126,126,126,1,,
,,,,,,,,,,,,,2,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,Clap_C.wav,2,SIMILAR,,,2,1,1.74432,0,127,127,127,1,,
,,,,,,,,,,,,,,5f18458a1facae24e6a1893c,001,2021-02-22_19h23.42.635,GuessTheSound,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,17.19437
